dataset,cv,defense,defense_family,defense_param,attacker_type,classifier,featureset,oracle,balanced_accuracy_mean,balanced_accuracy_std,auroc_mean,auroc_std,accuracy_mean,n_splits,n_jitter_reps,overhead_total_median_ms_low,overhead_total_median_ms_high,overhead_total_p95_ms_low,overhead_ttft_median_ms_low,overhead_decode_median_ms_low,relative_overhead_total_low,effective_target_ttft_mean,effective_target_ttft_std,effective_target_itl_mean,effective_target_itl_std
combined,groupkfold,calibrated_floor,combined_main,q50,adaptive,RandomForest,itl_median_only,False,0.75000,0.05103,0.75000,0.05103,0.75000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,adaptive,RandomForest,ttft_only,False,0.74708,0.02662,0.74708,0.02662,0.74708,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,LogReg,all_primary,False,0.50000,0.00000,0.83708,0.06926,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,LogReg,decode_only,False,0.50000,0.00000,0.77750,0.07786,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,LogReg,e2el_only,False,0.50000,0.00000,0.83708,0.06926,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,LogReg,itl_core,False,0.50000,0.00000,0.77750,0.07786,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,LogReg,itl_median_only,False,0.50000,0.00000,0.75000,0.05103,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,LogReg,ttft_only,False,0.50000,0.00000,0.74708,0.02662,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,RandomForest,all_primary,False,0.50000,0.00000,0.50000,0.00000,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,RandomForest,decode_only,False,0.50000,0.00000,0.50000,0.00000,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,RandomForest,e2el_only,False,0.50000,0.00000,0.50000,0.00000,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,RandomForest,itl_core,False,0.50000,0.00000,0.50000,0.00000,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,RandomForest,itl_median_only,False,0.50000,0.00000,0.50000,0.00000,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,calibrated_floor,combined_main,q50,frozen,RandomForest,ttft_only,False,0.50000,0.00000,0.50000,0.00000,0.50000,5,1,94659.30012,3202.46010,94736.92364,3285.45838,91373.35941,70.95841,3348.01142,6.57877,1447.58281,31.17951
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,adaptive,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft100_itl25,frozen,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,368.84167,24.99416,443.61256,37.44697,328.12153,0.27485,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,adaptive,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft200_itl50,frozen,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,2065.98904,49.99416,2143.61256,137.44697,1928.05975,1.54870,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,adaptive,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_floor,combined_main,ttft400_itl100,frozen,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,1,5465.98904,99.99416,5543.61256,337.44697,5128.05975,4.09741,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,RandomForest,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,RandomForest,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,adaptive,RandomForest,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,LogReg,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,LogReg,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,LogReg,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,LogReg,itl_core,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,LogReg,itl_median_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,LogReg,ttft_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,RandomForest,all_primary,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,RandomForest,decode_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
combined,groupkfold,combined_jitter,combined_main,ttft100_itl5,frozen,RandomForest,e2el_only,False,1.00000,0.00000,1.00000,0.00000,1.00000,5,2,209.40242,211.83916,259.15210,48.77973,160.30904,0.15648,,,,
